Score,Summary,Bert_Loss,Bert_Logits,Bert_Labels,roberta_Loss,roberta_Logits,roberta_Labels,albert_Loss,albert_Logits,albert_Labels
2,Not My Type of Potato Chips.,"tensor(9.7771, grad_fn=<NllLossBackward>)","tensor([[-1.4088,  4.1614, 10.2480, 20.0245, 12.5649]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0024, grad_fn=<NllLossBackward>)","tensor([[30.0270, 30.8505, 37.2527,  0.7795,  5.0757]],
       grad_fn=<AddmmBackward>)",2
2,I only like the plain ones,"tensor(1.5552, grad_fn=<NllLossBackward>)","tensor([[ 3.0087,  6.4721,  6.7587,  7.8445, -2.3110]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(2.3153, grad_fn=<NllLossBackward>)","tensor([[28.7937, 35.9323, 33.7284, -0.4024, 30.9284]],
       grad_fn=<AddmmBackward>)",1
2,"Not bad, but not impressive! .8 oz equals about 15 chips.","tensor(9.0604, grad_fn=<NllLossBackward>)","tensor([[ 6.0071,  1.6428, 14.4332, 23.4935,  6.6465]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(1.1921e-07, grad_fn=<NllLossBackward>)","tensor([[ 24.8690,  10.8678,  40.7372,   1.6273, -15.3928]],
       grad_fn=<AddmmBackward>)",2
2,Not bad But not great,"tensor(17.1741, grad_fn=<NllLossBackward>)","tensor([[ 2.4022,  2.4888, -3.1671, 14.0069,  3.6514]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.7908e-05, grad_fn=<NllLossBackward>)","tensor([[26.3406, 28.5386, 38.8276,  0.2081, 22.8803]],
       grad_fn=<AddmmBackward>)",2
2,taste is perfect....,"tensor(16.4905, grad_fn=<NllLossBackward>)","tensor([[ 1.9061,  0.9477, 17.9948, 34.4853, 18.3284]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0., grad_fn=<NllLossBackward>)","tensor([[ 13.3898,   4.4424,  39.5038,   6.5832, -18.6625]],
       grad_fn=<AddmmBackward>)",2
2,popchips,"tensor(17.2578, grad_fn=<NllLossBackward>)","tensor([[-0.5138, -4.4396, -2.3413, 14.0829, 14.3465]],
       grad_fn=<AddmmBackward>)",4,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0036, grad_fn=<NllLossBackward>)","tensor([[18.5770, 19.6881, 32.6995,  1.5976, 27.0645]],
       grad_fn=<AddmmBackward>)",2
2,"healthy, texture good, flavor strange","tensor(21.7803, grad_fn=<NllLossBackward>)","tensor([[-3.1362,  2.4468,  7.8005, 29.5799, 22.5752]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.4571e-06, grad_fn=<NllLossBackward>)","tensor([[26.5966, 29.0353, 41.7105,  2.5246,  0.4648]],
       grad_fn=<AddmmBackward>)",2
2,partially good,"tensor(12.7386, grad_fn=<NllLossBackward>)","tensor([[-0.9582,  0.6289,  0.5548, 13.2933, -0.5681]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(2.4914e-05, grad_fn=<NllLossBackward>)","tensor([[  5.1828,   5.0836,  16.4260,  -5.9769, -13.9369]],
       grad_fn=<AddmmBackward>)",2
2,"Taste alright, but normal chips are better","tensor(6.4087, grad_fn=<NllLossBackward>)","tensor([[ 4.3275,  9.3504, 18.5030, 24.9101,  7.8361]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0002, grad_fn=<NllLossBackward>)","tensor([[25.9201, 33.8398, 42.5201,  4.0253,  3.7745]],
       grad_fn=<AddmmBackward>)",2
2,Like slightly charred popcorn,"tensor(6.2593, grad_fn=<NllLossBackward>)","tensor([[ 8.4956,  7.0800,  2.5132,  5.8890, -4.9808]],
       grad_fn=<AddmmBackward>)",0,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0067, grad_fn=<NllLossBackward>)","tensor([[33.4043, 33.7250, 39.2742, -0.1751,  2.1332]],
       grad_fn=<AddmmBackward>)",2
2,A little hard to open,"tensor(6.9380, grad_fn=<NllLossBackward>)","tensor([[ 3.6340, 10.9397,  4.1790,  9.2902, -5.8214]],
       grad_fn=<AddmmBackward>)",1,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0014, grad_fn=<NllLossBackward>)","tensor([[26.1548, 28.6857, 35.3230, -0.6729, 19.8839]],
       grad_fn=<AddmmBackward>)",2
2,"keeps herbs fresh, looks nice--awkward to use","tensor(6.9588, grad_fn=<NllLossBackward>)","tensor([[-0.1077, 14.9024, 18.6769, 25.6348, 14.6761]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(1.1921e-07, grad_fn=<NllLossBackward>)","tensor([[22.9477, 22.7978, 40.1933,  1.3159, 10.9826]],
       grad_fn=<AddmmBackward>)",2
2,Would be a great product....if it was easier to open,"tensor(12.0171, grad_fn=<NllLossBackward>)","tensor([[ 4.7386,  0.9831, 10.7818, 22.7989,  5.9061]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0., grad_fn=<NllLossBackward>)","tensor([[18.7354, 12.8588, 44.3526,  2.9516, -6.0186]],
       grad_fn=<AddmmBackward>)",2
2,tropical fruit,"tensor(33.1341, grad_fn=<NllLossBackward>)","tensor([[-7.5468, -8.1208, -8.6431, 18.1969, 24.4892]],
       grad_fn=<AddmmBackward>)",4,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(4.1961e-05, grad_fn=<NllLossBackward>)","tensor([[20.4752, 20.7641, 31.4005,  2.4868,  1.1767]],
       grad_fn=<AddmmBackward>)",2
2,Organic Fruit Review,"tensor(1.4803, grad_fn=<NllLossBackward>)","tensor([[ 2.7165,  6.0755, 10.3523, 10.9540, 10.7937]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(9.0232, grad_fn=<NllLossBackward>)","tensor([[19.9461, 22.5452, 25.4939,  2.4243, 34.5170]],
       grad_fn=<AddmmBackward>)",4
2,White Flecks?,"tensor(6.3677, grad_fn=<NllLossBackward>)","tensor([[ 6.8321, 15.1803,  8.8404,  8.9370, 11.4582]],
       grad_fn=<AddmmBackward>)",1,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.1320, grad_fn=<NllLossBackward>)","tensor([[37.2072, 38.3923, 40.6172, -7.4405, 10.1853]],
       grad_fn=<AddmmBackward>)",2
2,A taste that needs to be acquired...,"tensor(1.8383, grad_fn=<NllLossBackward>)","tensor([[ 8.8805,  2.3789, 24.1949, 25.8599, 12.7447]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(0., grad_fn=<NllLossBackward>)","tensor([[20.7908, 21.2447, 45.1534,  0.3940,  5.8748]],
       grad_fn=<AddmmBackward>)",2
2,Pok Chops,"tensor(31.6935, grad_fn=<NllLossBackward>)","tensor([[-5.1830, -0.3612, -1.9744, 20.9439, 29.7190]],
       grad_fn=<AddmmBackward>)",4,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(5.6504e-05, grad_fn=<NllLossBackward>)","tensor([[ 21.5493,   9.7599,  31.3308,   0.7012, -10.4403]],
       grad_fn=<AddmmBackward>)",2
2,Just an FYI,"tensor(22.9666, grad_fn=<NllLossBackward>)","tensor([[  4.5867,   2.6372, -11.3478,  11.5913,   7.9725]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(6.2587, grad_fn=<NllLossBackward>)","tensor([[30.2953, 27.8122, 24.1198, -2.5690, 23.5355]],
       grad_fn=<AddmmBackward>)",0
2,"Good taste, way too hard.","tensor(24.2579, grad_fn=<NllLossBackward>)","tensor([[-7.3677,  7.9853,  4.5901, 28.8480, 13.9438]],
       grad_fn=<AddmmBackward>)",3,"tensor(3.3766, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(2.8967e-05, grad_fn=<NllLossBackward>)","tensor([[27.7558, 25.2980, 38.2880,  3.2662, -3.2581]],
       grad_fn=<AddmmBackward>)",2
3,"""Delight"" says it all","tensor(6.7089, grad_fn=<NllLossBackward>)","tensor([[-0.9907, -6.8458, -6.8298, 16.0909, 22.7986]],
       grad_fn=<AddmmBackward>)",4,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(44.3007, grad_fn=<NllLossBackward>)","tensor([[35.8949, 31.5758, 38.8592, -5.3905, 14.0595]],
       grad_fn=<AddmmBackward>)",2
3,Nice Taffy,"tensor(0.0029, grad_fn=<NllLossBackward>)","tensor([[-15.7768,  -4.3286, -14.8699,  24.6284,  18.7894]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(33.0274, grad_fn=<NllLossBackward>)","tensor([[22.3716, 23.9936, 30.5823,  0.9382, 33.9310]],
       grad_fn=<AddmmBackward>)",4
3,fresh and greasy!,"tensor(4.9760, grad_fn=<NllLossBackward>)","tensor([[-1.8923, -5.6290, -8.7789, 33.4736, 38.4426]],
       grad_fn=<AddmmBackward>)",4,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(35.4028, grad_fn=<NllLossBackward>)","tensor([[ 3.2107e+01,  2.8108e+01,  3.4657e+01, -6.6971e-01,  2.2918e-02]],
       grad_fn=<AddmmBackward>)",2
3,Great Bargain for the Price,"tensor(0.0229, grad_fn=<NllLossBackward>)","tensor([[ -1.2794,   0.4337, -13.9340,  16.7133,  12.9485]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(20.8941, grad_fn=<NllLossBackward>)","tensor([[19.5887, 14.3866, 21.4147,  4.1601, 25.0232]],
       grad_fn=<AddmmBackward>)",4
3,Best of the Instant Oatmeals,"tensor(1.0816, grad_fn=<NllLossBackward>)","tensor([[ -6.3194,  -4.7745, -16.1444,  20.4037,  21.0712]],
       grad_fn=<AddmmBackward>)",4,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(32.8148, grad_fn=<NllLossBackward>)","tensor([[22.3334, 25.1384, 35.2815,  2.4672, 27.7759]],
       grad_fn=<AddmmBackward>)",2
3,Good Instant,"tensor(0.0443, grad_fn=<NllLossBackward>)","tensor([[ -5.1578,  -6.1915, -12.4915,  20.2056,  17.1117]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(35.2304, grad_fn=<NllLossBackward>)","tensor([[29.0875, 22.0554, 32.8080, -2.3984, 11.8010]],
       grad_fn=<AddmmBackward>)",2
3,satisfying,"tensor(0.0022, grad_fn=<NllLossBackward>)","tensor([[  3.7884,   5.4375, -10.1628,  13.2150,   6.8602]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(22.3118, grad_fn=<NllLossBackward>)","tensor([[  5.1438,   5.1702,  16.5058,  -5.8060, -14.4710]],
       grad_fn=<AddmmBackward>)",2
3,GOOD WAY TO START THE DAY....,"tensor(0., grad_fn=<NllLossBackward>)","tensor([[-5.8515, -1.6258, 14.9862, 42.3209, 10.6182]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(30.0784, grad_fn=<NllLossBackward>)","tensor([[18.0642, 15.6458, 35.6273,  5.5490, 12.3997]],
       grad_fn=<AddmmBackward>)",2
3,Very good but next time I won't order the Variety Pack,"tensor(5.8412e-06, grad_fn=<NllLossBackward>)","tensor([[-1.3500,  4.1037,  5.0376, 17.4253, -1.8083]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(40.6364, grad_fn=<NllLossBackward>)","tensor([[30.3366, 31.5897, 40.3608, -0.2754, 14.9992]],
       grad_fn=<AddmmBackward>)",2
3,You'll go nuts over Ass-Kickin' Peanuts.,"tensor(5.6901, grad_fn=<NllLossBackward>)","tensor([[14.9065,  7.4083,  8.1274,  9.2215,  4.2588]],
       grad_fn=<AddmmBackward>)",0,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(42.7221, grad_fn=<NllLossBackward>)","tensor([[27.1853, 30.1257, 42.1931, -0.5290,  6.6241]],
       grad_fn=<AddmmBackward>)",2
3,Roasts up a smooth brew,"tensor(0.0213, grad_fn=<NllLossBackward>)","tensor([[ 0.1745,  9.2872,  9.7627, 15.9051, 11.8922]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(33.5373, grad_fn=<NllLossBackward>)","tensor([[24.1762, 30.4963, 39.4597,  5.9225,  5.2778]],
       grad_fn=<AddmmBackward>)",2
3,Great,"tensor(2.3498, grad_fn=<NllLossBackward>)","tensor([[ -4.1508,  -3.5013, -26.4418,  19.9429,  22.1924]],
       grad_fn=<AddmmBackward>)",4,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(22.2993, grad_fn=<NllLossBackward>)","tensor([[  5.1544,   5.1658,  16.5107,  -5.7886, -14.4999]],
       grad_fn=<AddmmBackward>)",2
3,Great Support,"tensor(4.2372, grad_fn=<NllLossBackward>)","tensor([[ 2.8099, -9.0016, -7.4829, 15.9684, 20.1911]],
       grad_fn=<AddmmBackward>)",4,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(32.5181, grad_fn=<NllLossBackward>)","tensor([[29.2361, 17.0848, 28.0620, -3.0126,  5.8100]],
       grad_fn=<AddmmBackward>)",0
3,TART!,"tensor(10.6451, grad_fn=<NllLossBackward>)","tensor([[-3.2788, -2.2581, -8.9251, 27.4498, 38.0949]],
       grad_fn=<AddmmBackward>)",4,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(38.3687, grad_fn=<NllLossBackward>)","tensor([[28.4742, 25.6751, 33.1763, -5.1829, 16.1076]],
       grad_fn=<AddmmBackward>)",2
3,Tastes great. Love Hot & Spicy. Bad price here.,"tensor(4.6492e-06, grad_fn=<NllLossBackward>)","tensor([[ 1.3523,  2.9921, 18.0038, 30.3946, 15.7977]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(36.7020, grad_fn=<NllLossBackward>)","tensor([[ 27.7338,   2.6177,  37.4695,   0.7675, -44.4270]],
       grad_fn=<AddmmBackward>)",2
3,"Tastes great, but is cheaper locally.","tensor(0.1014, grad_fn=<NllLossBackward>)","tensor([[ 5.8300, -1.7433, 26.3895, 28.6270, 17.7863]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(32.4247, grad_fn=<NllLossBackward>)","tensor([[ 20.4903,  18.0085,  39.4559,   7.0313, -10.1131]],
       grad_fn=<AddmmBackward>)",2
3,Nice snack,"tensor(4.6492e-06, grad_fn=<NllLossBackward>)","tensor([[-10.5790,  -1.8125,  -8.3264,  23.5381,  11.2694]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(30.6486, grad_fn=<NllLossBackward>)","tensor([[26.4939, 18.9332, 31.2978,  0.6574,  6.4343]],
       grad_fn=<AddmmBackward>)",2
3,Good Licorice,"tensor(0.0026, grad_fn=<NllLossBackward>)","tensor([[ -7.7295, -10.8446, -10.4293,  28.5511,  22.6131]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(33.7369, grad_fn=<NllLossBackward>)","tensor([[31.7810, 20.6371, 30.3070, -1.7498, -2.4942]],
       grad_fn=<AddmmBackward>)",0
3,tastes good,"tensor(1.0781, grad_fn=<NllLossBackward>)","tensor([[ 3.5871, -3.1619,  8.6814, 20.1329, 20.7952]],
       grad_fn=<AddmmBackward>)",4,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(28.2039, grad_fn=<NllLossBackward>)","tensor([[27.3802, 13.6821, 30.0010,  1.8673, -6.7358]],
       grad_fn=<AddmmBackward>)",2
3,Not Bad,"tensor(5.3643e-05, grad_fn=<NllLossBackward>)","tensor([[-2.8223,  3.9528,  2.8050, 14.4337,  3.4306]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(23.1909, grad_fn=<NllLossBackward>)","tensor([[  5.5515,   4.3823,  16.4911,  -6.6998, -15.5036]],
       grad_fn=<AddmmBackward>)",2
3,Great but not as good as it was back in the day as a teen,"tensor(0.0003, grad_fn=<NllLossBackward>)","tensor([[ -2.9529,  -3.5347, -10.3863,  17.1030,   8.8338]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(37.9813, grad_fn=<NllLossBackward>)","tensor([[29.6330, 30.9220, 39.4277,  1.4466, 11.6352]],
       grad_fn=<AddmmBackward>)",2
3,ReaLemon Juice from Amazon.,"tensor(0.0876, grad_fn=<NllLossBackward>)","tensor([[ -6.0219, -11.2400,   1.8868,  34.5803,  32.1889]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(31.3854, grad_fn=<NllLossBackward>)","tensor([[21.4645, 12.1283, 30.5360, -0.8492, -7.0125]],
       grad_fn=<AddmmBackward>)",2
3,"relaxing, almost like something you smoke","tensor(4.7684e-07, grad_fn=<NllLossBackward>)","tensor([[-5.0949, -0.6932,  7.9704, 25.3949, 10.7088]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(43.6353, grad_fn=<NllLossBackward>)","tensor([[25.2317, 24.6184, 45.7516,  2.1163, -9.4621]],
       grad_fn=<AddmmBackward>)",2
3,Never paid that much !,"tensor(4.1403, grad_fn=<NllLossBackward>)","tensor([[ 6.0524,  7.2593, -4.4308,  9.8724, 13.9951]],
       grad_fn=<AddmmBackward>)",4,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(35.6651, grad_fn=<NllLossBackward>)","tensor([[ 23.9706,   6.1505,  28.8540,  -6.8036, -13.8741]],
       grad_fn=<AddmmBackward>)",2
3,not bad for instant healthy coffee,"tensor(0., grad_fn=<NllLossBackward>)","tensor([[-11.1450,  -1.2661,   5.2355,  26.1635,   4.9655]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(30.7832, grad_fn=<NllLossBackward>)","tensor([[26.1696, 24.3354, 33.7080,  2.9253,  9.4899]],
       grad_fn=<AddmmBackward>)",2
3,"Nice little mints, but pricey.","tensor(0., grad_fn=<NllLossBackward>)","tensor([[-9.7712,  0.1611, 18.6090, 39.2409, 12.3553]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(35.1516, grad_fn=<NllLossBackward>)","tensor([[25.0521, 25.1809, 37.1834,  2.0318, -2.2888]],
       grad_fn=<AddmmBackward>)",2
3,A huge hit at the office!,"tensor(3.5179, grad_fn=<NllLossBackward>)","tensor([[-8.5008, -8.2588, -9.8367, 23.5067, 26.9944]],
       grad_fn=<AddmmBackward>)",4,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(38.8726, grad_fn=<NllLossBackward>)","tensor([[28.3401, 28.8340, 35.3749, -3.4955, 21.2029]],
       grad_fn=<AddmmBackward>)",2
3,Best by the case,"tensor(0.0006, grad_fn=<NllLossBackward>)","tensor([[ 1.1362, -1.0754, -1.5625, 13.5739,  6.1151]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(17.4881, grad_fn=<NllLossBackward>)","tensor([[15.1434, 11.9660, 21.9969,  4.5104, 14.3108]],
       grad_fn=<AddmmBackward>)",2
3,DELICIOUS,"tensor(0.8266, grad_fn=<NllLossBackward>)","tensor([[ -3.3686,  -0.8313, -19.9105,  17.7285,  17.9797]],
       grad_fn=<AddmmBackward>)",4,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(22.3112, grad_fn=<NllLossBackward>)","tensor([[  5.1509,   5.1744,  16.5223,  -5.7889, -14.5618]],
       grad_fn=<AddmmBackward>)",2
3,High Quality... But it gave my dog wicked gas..,"tensor(0.0035, grad_fn=<NllLossBackward>)","tensor([[17.8565,  4.2637, 14.1039, 23.5346, -6.4257]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(44.3952, grad_fn=<NllLossBackward>)","tensor([[30.1261, 39.2984, 42.7545, -1.6096, 17.7747]],
       grad_fn=<AddmmBackward>)",2
3,This is what you get in the store,"tensor(0.2904, grad_fn=<NllLossBackward>)","tensor([[  8.9613,  -0.7165, -12.0913,  10.0613,   4.5540]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(33.4445, grad_fn=<NllLossBackward>)","tensor([[23.6777, 21.3245, 32.7874,  0.1057, 32.9221]],
       grad_fn=<AddmmBackward>)",4
3,Ahmad Tea,"tensor(0.0011, grad_fn=<NllLossBackward>)","tensor([[ 1.4795,  0.4047, -4.2196, 12.6676,  5.8665]],
       grad_fn=<AddmmBackward>)",3,"tensor(0.0348, grad_fn=<NllLossBackward>)","tensor([[ 14.0496, 116.7102, 126.1496, 129.4914, 112.9396]],
       grad_fn=<AddmmBackward>)",3,"tensor(32.0155, grad_fn=<NllLossBackward>)","tensor([[ 26.1533,   9.4256,  30.9960,  -1.0117, -26.4065]],
       grad_fn=<AddmmBackward>)",2
